Store,DayOfWeekNumber,DayOfWeekName,SaleDate,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,HasCompetition,CompetitionDistance,CompetitionCategory,CompetitionOpenDate,StorePromo,PromoSinceWeek,PromoSinceYear,PromoInterval
846,1,Mon,14/02/24,6583,769,Yes,No,No,No,A,Extended,Yes,8860,Far,01/04/04,Yes,37,2009,"Jan,Apr,Jul,Oct"
848,2,Tue,07/05/13,5186,670,Yes,No,No,No,A,Extended,Yes,370,Far,01/07/07,Yes,14,2011,"Jan,Apr,Jul,Oct"
848,1,Mon,08/07/13,5588,743,Yes,No,No,No,A,Extended,Yes,370,Far,01/07/07,Yes,14,2011,"Jan,Apr,Jul,Oct"
848,3,Wed,02/04/14,6891,807,Yes,Yes,No,No,A,Extended,Yes,370,Far,01/07/07,Yes,14,2011,"Jan,Apr,Jul,Oct"
848,1,Mon,14/05/26,4586,626,Yes,No,No,No,A,Extended,Yes,370,Far,01/07/07,Yes,14,2011,"Jan,Apr,Jul,Oct"
850,5,Fri,11/10/13,6434,679,Yes,Yes,No,No,D,Basic,Yes,1120,Far,01/05/07,Yes,31,2013,"Jan,Apr,Jul,Oct"
850,2,Tue,24/03/15,4455,512,Yes,No,No,No,D,Basic,Yes,1120,Far,01/05/07,Yes,31,2013,"Jan,Apr,Jul,Oct"
850,5,Fri,24/07/15,4272,476,Yes,No,No,Yes,D,Basic,Yes,1120,Medium,01/05/07,Yes,31,2013,"Jan,Apr,Jul,Oct"
852,2,Tue,14/09/09,3738,587,Yes,No,No,No,C,Basic,Yes,940,Far,01/04/04,Yes,14,2011,"Jan,Apr,Jul,Oct"
852,1,Mon,13/11/11,3602,653,Yes,No,No,No,C,Basic,Yes,940,Medium,01/04/04,Yes,14,2011,"Jan,Apr,Jul,Oct"
852,6,Sat,08/03/13,2828,346,Yes,No,No,Yes,C,Basic,Yes,940,Medium,01/04/04,Yes,14,2011,"Jan,Apr,Jul,Oct"
852,5,Fri,26/04/13,5002,610,Yes,Yes,No,No,C,Basic,Yes,940,Medium,01/04/04,Yes,14,2011,"Jan,Apr,Jul,Oct"
852,4,Thu,03/05/15,5163,667,Yes,Yes,No,No,C,Basic,Yes,940,Medium,01/04/04,Yes,14,2011,"Jan,Apr,Jul,Oct"
852,5,Fri,15/01/16,4890,615,Yes,Yes,No,No,C,Basic,Yes,940,Medium,01/04/04,Yes,14,2011,"Jan,Apr,Jul,Oct"
857,3,Wed,14/04/02,7258,873,Yes,Yes,No,No,C,Basic,Yes,6270,Far,01/08/05,Yes,23,2014,"Mar,Jun,Sept,Dec"
857,6,Sat,26/01/13,8538,1126,Yes,No,No,No,C,Basic,Yes,6270,Far,01/08/05,Yes,23,2014,"Mar,Jun,Sept,Dec"
857,2,Tue,03/02/15,7813,930,Yes,Yes,No,No,C,Basic,Yes,6270,Medium,01/08/05,Yes,23,2014,"Mar,Jun,Sept,Dec"
857,4,Thu,07/02/15,8250,893,Yes,Yes,No,No,C,Basic,Yes,6270,Far,01/08/05,Yes,23,2014,"Mar,Jun,Sept,Dec"
862,3,Wed,07/02/14,9304,1181,Yes,Yes,No,No,A,Extended,Yes,2840,Far,01/03/10,Yes,14,2011,"Jan,Apr,Jul,Oct"
862,3,Wed,04/01/15,11098,1160,Yes,Yes,No,Yes,A,Extended,Yes,2840,Far,01/03/10,Yes,14,2011,"Jan,Apr,Jul,Oct"
864,1,Mon,14/07/07,4363,629,Yes,No,No,No,A,Basic,Yes,1020,Far,01/10/12,Yes,45,2009,"Feb,May,Aug,Nov"
864,4,Thu,20/03/14,4521,639,Yes,Yes,No,No,A,Basic,Yes,1020,Far,01/10/12,Yes,45,2009,"Feb,May,Aug,Nov"
868,4,Thu,08/07/14,9164,630,Yes,Yes,No,Yes,D,Extended,Yes,1360,Far,01/08/05,Yes,10,2014,"Jan,Apr,Jul,Oct"
868,3,Wed,01/08/14,8354,573,Yes,Yes,No,Yes,D,Extended,Yes,1360,Medium,01/08/05,Yes,10,2014,"Jan,Apr,Jul,Oct"
868,3,Wed,17/12/14,12218,740,Yes,Yes,No,No,D,Extended,Yes,1360,Medium,01/08/05,Yes,10,2014,"Jan,Apr,Jul,Oct"
868,4,Thu,01/08/15,8970,575,Yes,Yes,No,Yes,D,Extended,Yes,1360,Far,01/08/05,Yes,10,2014,"Jan,Apr,Jul,Oct"
869,6,Sat,14/07/12,3255,525,Yes,No,No,No,C,Basic,Yes,230,Far,01/10/01,Yes,14,2011,"Jan,Apr,Jul,Oct"
869,4,Thu,03/01/13,4636,828,Yes,No,No,No,C,Basic,Yes,230,Far,01/10/01,Yes,14,2011,"Jan,Apr,Jul,Oct"
869,3,Wed,13/02/13,4433,780,Yes,No,No,Yes,C,Basic,Yes,230,Far,01/10/01,Yes,14,2011,"Jan,Apr,Jul,Oct"
869,5,Fri,17/05/13,6775,1056,Yes,Yes,No,No,C,Basic,Yes,230,Medium,01/10/01,Yes,14,2011,"Jan,Apr,Jul,Oct"
869,6,Sat,21/09/13,3378,560,Yes,No,No,No,C,Basic,Yes,230,Medium,01/10/01,Yes,14,2011,"Jan,Apr,Jul,Oct"
869,1,Mon,07/04/14,5157,818,Yes,No,No,No,C,Basic,Yes,230,Medium,01/10/01,Yes,14,2011,"Jan,Apr,Jul,Oct"
869,1,Mon,03/10/14,4614,780,Yes,No,No,No,C,Basic,Yes,230,Far,01/10/01,Yes,14,2011,"Jan,Apr,Jul,Oct"
869,1,Mon,27/10/14,5280,850,Yes,No,No,Yes,C,Basic,Yes,230,Medium,01/10/01,Yes,14,2011,"Jan,Apr,Jul,Oct"
872,4,Thu,14/03/13,8268,816,Yes,No,No,No,A,Extended,Yes,3860,Far,01/09/14,Yes,23,2015,"Mar,Jun,Sept,Dec"
872,4,Thu,19/09/13,6440,789,Yes,No,No,No,A,Extended,Yes,3860,Medium,01/09/14,Yes,23,2015,"Mar,Jun,Sept,Dec"
872,6,Sat,19/10/13,6778,644,Yes,No,No,No,A,Extended,Yes,3860,Far,01/09/14,Yes,23,2015,"Mar,Jun,Sept,Dec"
872,2,Tue,10/07/14,7375,650,Yes,Yes,No,Yes,A,Extended,Yes,3860,Far,01/09/14,Yes,23,2015,"Mar,Jun,Sept,Dec"
872,4,Thu,26/02/15,7064,732,Yes,No,No,No,A,Extended,Yes,3860,Far,01/09/14,Yes,23,2015,"Mar,Jun,Sept,Dec"
875,4,Thu,13/12/05,8663,693,Yes,Yes,No,No,D,Basic,Yes,5070,Far,01/11/07,Yes,18,2015,"Feb,May,Aug,Nov"
875,4,Thu,20/06/13,5386,502,Yes,Yes,No,No,D,Basic,Yes,5070,Far,01/11/07,Yes,18,2015,"Feb,May,Aug,Nov"
875,2,Tue,11/03/14,3613,406,Yes,No,No,No,D,Basic,Yes,5070,Far,01/11/07,Yes,18,2015,"Feb,May,Aug,Nov"
875,2,Tue,15/04/14,6427,561,Yes,Yes,No,Yes,D,Basic,Yes,5070,Far,01/11/07,Yes,18,2015,"Feb,May,Aug,Nov"
875,3,Wed,02/07/14,5885,528,Yes,Yes,No,No,D,Basic,Yes,5070,Far,01/11/07,Yes,18,2015,"Feb,May,Aug,Nov"
876,4,Thu,18/07/13,10732,1267,Yes,Yes,No,Yes,A,Basic,Yes,21790,Medium,01/04/05,Yes,18,2015,"Feb,May,Aug,Nov"
881,4,Thu,14/12/11,3732,515,Yes,No,No,No,A,Basic,Yes,180,Far,01/03/08,Yes,31,2013,"Feb,May,Aug,Nov"
881,2,Tue,22/01/13,4761,694,Yes,Yes,No,No,A,Basic,Yes,180,Far,01/03/08,Yes,31,2013,"Feb,May,Aug,Nov"
881,6,Sat,02/02/13,2362,390,Yes,No,No,No,A,Basic,Yes,180,Far,01/03/08,Yes,31,2013,"Feb,May,Aug,Nov"
881,2,Tue,07/02/13,5781,865,Yes,Yes,No,No,A,Basic,Yes,180,Medium,01/03/08,Yes,31,2013,"Feb,May,Aug,Nov"
881,2,Tue,14/05/13,3555,571,Yes,No,No,No,A,Basic,Yes,180,Medium,01/03/08,Yes,31,2013,"Feb,May,Aug,Nov"
881,3,Wed,18/03/15,4745,721,Yes,Yes,No,No,A,Basic,Yes,180,Medium,01/03/08,Yes,31,2013,"Feb,May,Aug,Nov"
888,5,Fri,19/04/13,6798,693,Yes,No,No,No,D,Basic,Yes,4450,Far,01/06/12,Yes,35,2012,"Mar,Jun,Sept,Dec"
888,3,Wed,02/10/13,7129,701,Yes,No,No,No,D,Basic,Yes,4450,Medium,01/06/12,Yes,35,2012,"Mar,Jun,Sept,Dec"
888,5,Fri,02/07/14,8966,832,Yes,Yes,No,No,D,Basic,Yes,4450,Medium,01/06/12,Yes,35,2012,"Mar,Jun,Sept,Dec"
888,6,Sat,27/12/14,8739,880,Yes,No,No,No,D,Basic,Yes,4450,Far,01/06/12,Yes,35,2012,"Mar,Jun,Sept,Dec"
897,3,Wed,14/07/02,2766,340,Yes,Yes,No,No,C,Extended,Yes,3290,Far,01/01/07,Yes,5,2013,"Feb,May,Aug,Nov"
897,6,Sat,11/10/14,3752,440,Yes,No,No,No,C,Extended,Yes,3290,Far,01/01/07,Yes,5,2013,"Feb,May,Aug,Nov"
897,2,Tue,14/04/22,2443,295,Yes,No,No,Yes,C,Extended,Yes,3290,Far,01/01/07,Yes,5,2013,"Feb,May,Aug,Nov"
900,1,Mon,09/12/13,6017,578,Yes,No,No,No,A,Basic,Yes,3920,Medium,01/04/05,Yes,40,2014,"Jan,Apr,Jul,Oct"
900,1,Mon,30/03/15,9656,673,Yes,Yes,No,Yes,A,Basic,Yes,3920,Medium,01/04/05,Yes,40,2014,"Jan,Apr,Jul,Oct"
902,4,Thu,31/01/13,4906,631,Yes,No,No,No,A,Basic,Yes,310,Medium,01/05/15,Yes,40,2014,"Jan,Apr,Jul,Oct"
902,2,Tue,18/06/13,6041,687,Yes,Yes,No,No,A,Basic,Yes,310,Far,01/05/15,Yes,40,2014,"Jan,Apr,Jul,Oct"
902,6,Sat,22/02/14,5319,678,Yes,No,No,No,A,Basic,Yes,310,Far,01/05/15,Yes,40,2014,"Jan,Apr,Jul,Oct"
902,2,Tue,02/04/14,5328,719,Yes,Yes,No,No,A,Basic,Yes,310,Medium,01/05/15,Yes,40,2014,"Jan,Apr,Jul,Oct"
904,1,Mon,11/04/13,8411,657,Yes,Yes,No,No,D,Extended,Yes,570,Far,01/07/13,Yes,14,2011,"Jan,Apr,Jul,Oct"
904,6,Sat,30/05/15,5635,462,Yes,No,No,No,D,Extended,Yes,570,Far,01/07/13,Yes,14,2011,"Jan,Apr,Jul,Oct"
908,5,Fri,29/11/13,4282,399,Yes,No,No,No,A,Basic,Yes,1980,Far,01/07/10,Yes,37,2009,"Jan,Apr,Jul,Oct"
908,2,Tue,14/01/14,3038,336,Yes,No,No,No,A,Basic,Yes,1980,Far,01/07/10,Yes,37,2009,"Jan,Apr,Jul,Oct"
908,5,Fri,31/01/14,4196,378,Yes,No,No,No,A,Basic,Yes,1980,Far,01/07/10,Yes,37,2009,"Jan,Apr,Jul,Oct"
908,6,Sat,08/02/14,1886,200,Yes,No,No,No,A,Basic,Yes,1980,Medium,01/07/10,Yes,37,2009,"Jan,Apr,Jul,Oct"
908,6,Sat,18/04/15,2091,242,Yes,No,No,No,A,Basic,Yes,1980,Medium,01/07/10,Yes,37,2009,"Jan,Apr,Jul,Oct"
908,1,Mon,13/12/23,7753,718,Yes,No,No,Yes,A,Basic,Yes,1980,Medium,01/07/10,Yes,37,2009,"Jan,Apr,Jul,Oct"
914,2,Tue,26/02/13,8343,1168,Yes,No,No,No,C,Extended,Yes,2640,Medium,01/04/11,Yes,22,2012,"Mar,Jun,Sept,Dec"
914,3,Wed,07/10/13,7013,895,Yes,No,No,Yes,C,Extended,Yes,2640,Medium,01/04/11,Yes,22,2012,"Mar,Jun,Sept,Dec"
914,1,Mon,18/08/14,13351,1330,Yes,Yes,No,Yes,C,Extended,Yes,2640,Far,01/04/11,Yes,22,2012,"Mar,Jun,Sept,Dec"
915,6,Sat,24/08/13,6322,512,Yes,No,No,No,D,Extended,Yes,650,Far,01/03/13,Yes,40,2014,"Jan,Apr,Jul,Oct"
915,1,Mon,03/03/14,8459,641,Yes,Yes,No,Yes,D,Extended,Yes,650,Far,01/03/13,Yes,40,2014,"Jan,Apr,Jul,Oct"
915,5,Fri,10/07/15,6382,530,Yes,No,No,No,D,Extended,Yes,650,Far,01/03/13,Yes,40,2014,"Jan,Apr,Jul,Oct"
920,1,Mon,23/12/13,8005,721,Yes,No,No,Yes,A,Basic,Yes,850,Far,01/02/12,Yes,40,2014,"Jan,Apr,Jul,Oct"
920,1,Mon,20/01/14,6606,641,Yes,Yes,No,No,A,Basic,Yes,850,Far,01/02/12,Yes,40,2014,"Jan,Apr,Jul,Oct"
920,2,Tue,09/06/15,5354,596,Yes,No,No,No,A,Basic,Yes,850,Far,01/02/12,Yes,40,2014,"Jan,Apr,Jul,Oct"
926,6,Sat,02/09/13,5528,490,Yes,No,No,No,D,Extended,Yes,5150,Far,01/03/11,Yes,13,2010,"Jan,Apr,Jul,Oct"
926,2,Tue,24/12/13,4797,395,Yes,No,No,Yes,D,Extended,Yes,5150,Far,01/03/11,Yes,13,2010,"Jan,Apr,Jul,Oct"
926,1,Mon,15/09/14,10475,681,Yes,Yes,No,No,D,Extended,Yes,5150,Far,01/03/11,Yes,13,2010,"Jan,Apr,Jul,Oct"
926,2,Tue,31/03/15,14540,817,Yes,Yes,No,Yes,D,Extended,Yes,5150,Far,01/03/11,Yes,13,2010,"Jan,Apr,Jul,Oct"
941,1,Mon,21/01/13,5968,632,Yes,Yes,No,No,A,Basic,Yes,1200,Medium,01/12/11,Yes,31,2013,"Jan,Apr,Jul,Oct"
941,2,Tue,30/04/13,6338,705,Yes,Yes,No,No,A,Basic,Yes,1200,Far,01/12/11,Yes,31,2013,"Jan,Apr,Jul,Oct"
941,4,Thu,13/07/25,3965,528,Yes,No,No,No,A,Basic,Yes,1200,Far,01/12/11,Yes,31,2013,"Jan,Apr,Jul,Oct"
946,5,Fri,08/02/13,4493,543,Yes,Yes,No,Yes,A,Basic,Yes,2220,Far,01/12/11,Yes,14,2015,"Jan,Apr,Jul,Oct"
946,1,Mon,15/09/14,5846,693,Yes,Yes,No,No,A,Basic,Yes,2220,Far,01/12/11,Yes,14,2015,"Jan,Apr,Jul,Oct"
946,4,Thu,22/01/15,3192,457,Yes,No,No,No,A,Basic,Yes,2220,Medium,01/12/11,Yes,14,2015,"Jan,Apr,Jul,Oct"
947,2,Tue,26/03/13,9545,1155,Yes,Yes,No,Yes,A,Basic,Yes,460,Medium,01/03/14,Yes,13,2010,"Jan,Apr,Jul,Oct"
947,4,Thu,20/03/14,7425,1050,Yes,Yes,No,No,A,Basic,Yes,460,Far,01/03/14,Yes,13,2010,"Jan,Apr,Jul,Oct"
947,5,Fri,16/05/14,7022,1009,Yes,No,No,No,A,Basic,Yes,460,Medium,01/03/14,Yes,13,2010,"Jan,Apr,Jul,Oct"
953,1,Mon,15/12/14,11414,853,Yes,Yes,No,No,A,Basic,Yes,19830,Far,01/04/06,Yes,22,2011,"Mar,Jun,Sept,Dec"
953,2,Tue,14/08/26,3891,473,Yes,No,No,Yes,A,Basic,Yes,19830,Far,01/04/06,Yes,22,2011,"Mar,Jun,Sept,Dec"
954,2,Tue,13/07/09,5073,742,Yes,No,No,No,A,Basic,Yes,390,Far,01/02/13,Yes,10,2014,"Jan,Apr,Jul,Oct"
954,3,Wed,27/11/13,5750,874,Yes,No,No,No,A,Basic,Yes,390,Far,01/02/13,Yes,10,2014,"Jan,Apr,Jul,Oct"
954,1,Mon,10/02/14,5607,804,Yes,No,No,No,A,Basic,Yes,390,Medium,01/02/13,Yes,10,2014,"Jan,Apr,Jul,Oct"
954,4,Thu,03/04/14,7953,964,Yes,Yes,No,No,A,Basic,Yes,390,Far,01/02/13,Yes,10,2014,"Jan,Apr,Jul,Oct"
954,2,Tue,17/03/15,8267,1010,Yes,Yes,No,No,A,Basic,Yes,390,Far,01/02/13,Yes,10,2014,"Jan,Apr,Jul,Oct"
954,6,Sat,25/07/15,3913,557,Yes,No,No,No,A,Basic,Yes,390,Far,01/02/13,Yes,10,2014,"Jan,Apr,Jul,Oct"
955,2,Tue,16/04/13,2447,276,Yes,No,No,No,D,Extended,Yes,1690,Far,01/07/09,Yes,36,2013,"Mar,Jun,Sept,Dec"
955,3,Wed,24/04/13,3210,351,Yes,Yes,No,No,D,Extended,Yes,1690,Far,01/07/09,Yes,36,2013,"Mar,Jun,Sept,Dec"
955,5,Fri,05/02/14,7885,717,Yes,Yes,No,No,D,Extended,Yes,1690,Medium,01/07/09,Yes,36,2013,"Mar,Jun,Sept,Dec"
956,5,Fri,12/05/14,4954,605,Yes,Yes,No,No,A,Basic,Yes,2330,Medium,01/10/14,Yes,18,2011,"Feb,May,Aug,Nov"
956,2,Tue,15/07/14,4231,539,Yes,Yes,No,Yes,A,Basic,Yes,2330,Medium,01/10/14,Yes,18,2011,"Feb,May,Aug,Nov"
956,5,Fri,15/08/14,3167,443,Yes,No,No,Yes,A,Basic,Yes,2330,Far,01/10/14,Yes,18,2011,"Feb,May,Aug,Nov"
956,2,Tue,02/09/14,5007,641,Yes,Yes,No,No,A,Basic,Yes,2330,Medium,01/10/14,Yes,18,2011,"Feb,May,Aug,Nov"
956,4,Thu,15/06/18,3478,458,Yes,Yes,No,No,A,Basic,Yes,2330,Medium,01/10/14,Yes,18,2011,"Feb,May,Aug,Nov"
967,6,Sat,05/04/13,7397,788,Yes,No,No,No,A,Extended,Yes,3560,Medium,01/09/13,Yes,36,2013,"Jan,Apr,Jul,Oct"
967,1,Mon,03/06/13,12733,1322,Yes,Yes,No,No,A,Extended,Yes,3560,Far,01/09/13,Yes,36,2013,"Jan,Apr,Jul,Oct"
967,6,Sat,05/03/14,6199,738,Yes,No,No,No,A,Extended,Yes,3560,Medium,01/09/13,Yes,36,2013,"Jan,Apr,Jul,Oct"
967,3,Wed,12/03/14,6067,761,Yes,No,No,No,A,Extended,Yes,3560,Far,01/09/13,Yes,36,2013,"Jan,Apr,Jul,Oct"
969,5,Fri,22/02/13,8679,1024,Yes,Yes,No,No,A,Extended,Yes,600,Far,01/11/99,Yes,10,2013,"Jan,Apr,Jul,Oct"
969,4,Thu,13/06/13,2820,606,Yes,No,No,No,A,Extended,Yes,600,Far,01/11/99,Yes,10,2013,"Jan,Apr,Jul,Oct"
969,4,Thu,27/06/13,3116,519,Yes,No,No,No,A,Extended,Yes,600,Far,01/11/99,Yes,10,2013,"Jan,Apr,Jul,Oct"
969,5,Fri,31/01/14,3125,528,Yes,No,No,No,A,Extended,Yes,600,Far,01/11/99,Yes,10,2013,"Jan,Apr,Jul,Oct"
969,6,Sat,19/04/14,2986,539,Yes,No,No,No,A,Extended,Yes,600,Medium,01/11/99,Yes,10,2013,"Jan,Apr,Jul,Oct"
969,6,Sat,14/11/22,3637,553,Yes,No,No,No,A,Extended,Yes,600,Medium,01/11/99,Yes,10,2013,"Jan,Apr,Jul,Oct"
969,2,Tue,15/06/23,3123,592,Yes,No,No,No,A,Extended,Yes,600,Medium,01/11/99,Yes,10,2013,"Jan,Apr,Jul,Oct"
970,3,Wed,26/06/13,3293,393,Yes,No,No,No,A,Basic,Yes,910,Medium,01/12/14,Yes,37,2009,"Jan,Apr,Jul,Oct"
970,2,Tue,04/01/14,4371,523,Yes,Yes,No,No,A,Basic,Yes,910,Medium,01/12/14,Yes,37,2009,"Jan,Apr,Jul,Oct"
970,3,Wed,29/01/14,3044,410,Yes,No,No,No,A,Basic,Yes,910,Medium,01/12/14,Yes,37,2009,"Jan,Apr,Jul,Oct"
971,2,Tue,29/01/13,5511,777,Yes,No,No,No,C,Basic,Yes,1140,Medium,01/05/11,Yes,14,2012,"Mar,Jun,Sept,Dec"
971,3,Wed,04/10/13,8325,1027,Yes,Yes,No,No,C,Basic,Yes,1140,Medium,01/05/11,Yes,14,2012,"Mar,Jun,Sept,Dec"
971,6,Sat,30/11/13,11254,1298,Yes,No,No,No,C,Basic,Yes,1140,Medium,01/05/11,Yes,14,2012,"Mar,Jun,Sept,Dec"
971,6,Sat,18/10/14,6559,822,Yes,No,No,No,C,Basic,Yes,1140,Far,01/05/11,Yes,14,2012,"Mar,Jun,Sept,Dec"
971,5,Fri,28/11/14,11517,1211,Yes,Yes,No,No,C,Basic,Yes,1140,Far,01/05/11,Yes,14,2012,"Mar,Jun,Sept,Dec"
974,6,Sat,11/01/14,9583,1346,Yes,No,No,No,A,Basic,Yes,150,Far,01/03/11,Yes,40,2014,"Jan,Apr,Jul,Oct"
974,2,Tue,14/07/15,15228,1841,Yes,Yes,No,No,A,Basic,Yes,150,Far,01/03/11,Yes,40,2014,"Jan,Apr,Jul,Oct"
977,5,Fri,10/11/13,5919,566,Yes,Yes,No,No,A,Basic,Yes,520,Far,01/09/05,Yes,13,2010,"Jan,Apr,Jul,Oct"
977,1,Mon,22/06/15,3931,445,Yes,No,No,No,A,Basic,Yes,520,Far,01/09/05,Yes,13,2010,"Jan,Apr,Jul,Oct"
979,2,Tue,21/05/13,5722,661,Yes,No,No,No,A,Extended,Yes,2270,Far,01/11/05,Yes,14,2011,"Jan,Apr,Jul,Oct"
979,6,Sat,01/12/13,3460,432,Yes,No,No,No,A,Extended,Yes,2270,Far,01/11/05,Yes,14,2011,"Jan,Apr,Jul,Oct"
979,6,Sat,22/02/14,4481,555,Yes,No,No,No,A,Extended,Yes,2270,Medium,01/11/05,Yes,14,2011,"Jan,Apr,Jul,Oct"
979,1,Mon,05/05/14,8423,765,Yes,Yes,No,No,A,Extended,Yes,2270,Far,01/11/05,Yes,14,2011,"Jan,Apr,Jul,Oct"
979,1,Mon,15/12/14,13140,989,Yes,Yes,No,No,A,Extended,Yes,2270,Medium,01/11/05,Yes,14,2011,"Jan,Apr,Jul,Oct"
979,2,Tue,16/12/14,10022,787,Yes,Yes,No,No,A,Extended,Yes,2270,Medium,01/11/05,Yes,14,2011,"Jan,Apr,Jul,Oct"
979,6,Sat,17/01/15,4894,583,Yes,No,No,No,A,Extended,Yes,2270,Far,01/11/05,Yes,14,2011,"Jan,Apr,Jul,Oct"
985,6,Sat,25/04/15,8954,863,Yes,No,No,No,C,Extended,Yes,490,Far,01/05/07,Yes,13,2010,"Jan,Apr,Jul,Oct"
986,6,Sat,26/10/13,4019,656,Yes,No,No,No,A,Basic,Yes,620,Far,01/10/14,Yes,18,2014,"Feb,May,Aug,Nov"
986,1,Mon,14/07/14,7496,845,Yes,Yes,No,Yes,A,Basic,Yes,620,Medium,01/10/14,Yes,18,2014,"Feb,May,Aug,Nov"
989,3,Wed,29/04/15,6770,673,Yes,Yes,No,No,A,Basic,Yes,1640,Far,01/06/06,Yes,40,2011,"Jan,Apr,Jul,Oct"
989,6,Sat,13/06/15,2901,347,Yes,No,No,No,A,Basic,Yes,1640,Medium,01/06/06,Yes,40,2011,"Jan,Apr,Jul,Oct"
989,1,Mon,15/04/20,5052,621,Yes,No,No,No,A,Basic,Yes,1640,Far,01/06/06,Yes,40,2011,"Jan,Apr,Jul,Oct"
993,5,Fri,22/02/13,8928,889,Yes,Yes,No,No,D,Extended,Yes,3460,Far,01/10/13,Yes,10,2014,"Jan,Apr,Jul,Oct"
993,5,Fri,03/01/14,6572,713,Yes,No,No,Yes,D,Extended,Yes,3460,Medium,01/10/13,Yes,10,2014,"Jan,Apr,Jul,Oct"
993,1,Mon,14/02/24,5284,594,Yes,No,No,Yes,D,Extended,Yes,3460,Far,01/10/13,Yes,10,2014,"Jan,Apr,Jul,Oct"
996,6,Sat,14/05/03,4662,594,Yes,No,No,No,C,Basic,Yes,2870,Far,01/07/15,Yes,13,2010,"Jan,Apr,Jul,Oct"
996,1,Mon,09/02/13,5765,714,Yes,No,No,No,C,Basic,Yes,2870,Far,01/07/15,Yes,13,2010,"Jan,Apr,Jul,Oct"
996,5,Fri,12/07/13,4725,607,Yes,No,No,No,C,Basic,Yes,2870,Far,01/07/15,Yes,13,2010,"Jan,Apr,Jul,Oct"
996,3,Wed,14/08/13,6645,702,Yes,Yes,No,Yes,C,Basic,Yes,2870,Medium,01/07/15,Yes,13,2010,"Jan,Apr,Jul,Oct"
996,3,Wed,02/12/14,5073,629,Yes,No,No,No,C,Basic,Yes,2870,Far,01/07/15,Yes,13,2010,"Jan,Apr,Jul,Oct"
996,6,Sat,30/05/15,5220,649,Yes,No,No,No,C,Basic,Yes,2870,Medium,01/07/15,Yes,13,2010,"Jan,Apr,Jul,Oct"
997,6,Sat,10/05/13,4795,418,Yes,No,No,No,D,Extended,Yes,5840,Far,01/07/10,Yes,37,2009,"Jan,Apr,Jul,Oct"
997,6,Sat,11/05/13,5163,411,Yes,No,No,No,D,Extended,Yes,5840,Far,01/07/10,Yes,37,2009,"Jan,Apr,Jul,Oct"
997,2,Tue,24/12/13,3157,309,Yes,No,No,Yes,D,Extended,Yes,5840,Far,01/07/10,Yes,37,2009,"Jan,Apr,Jul,Oct"
997,3,Wed,09/07/14,2558,253,Yes,No,No,No,D,Extended,Yes,5840,Medium,01/07/10,Yes,37,2009,"Jan,Apr,Jul,Oct"
997,3,Wed,12/11/14,5331,383,Yes,Yes,No,No,D,Extended,Yes,5840,Far,01/07/10,Yes,37,2009,"Jan,Apr,Jul,Oct"
997,1,Mon,16/02/15,7370,536,Yes,Yes,No,No,D,Extended,Yes,5840,Medium,01/07/10,Yes,37,2009,"Jan,Apr,Jul,Oct"
997,6,Sat,09/05/15,5406,440,Yes,No,No,No,D,Extended,Yes,5840,Medium,01/07/10,Yes,37,2009,"Jan,Apr,Jul,Oct"
998,1,Mon,28/10/13,3765,534,Yes,No,No,Yes,A,Basic,Yes,780,Far,01/09/05,Yes,5,2013,"Feb,May,Aug,Nov"
998,4,Thu,23/04/15,3830,475,Yes,No,No,No,A,Basic,Yes,780,Far,01/09/05,Yes,5,2013,"Feb,May,Aug,Nov"
999,3,Wed,13/02/13,5866,465,Yes,No,No,Yes,D,Extended,Yes,15140,Far,01/02/02,Yes,37,2009,"Jan,Apr,Jul,Oct"
999,3,Wed,08/05/13,8508,711,Yes,No,No,No,D,Extended,Yes,15140,Medium,01/02/02,Yes,37,2009,"Jan,Apr,Jul,Oct"
999,1,Mon,19/08/13,8397,673,Yes,No,No,Yes,D,Extended,Yes,15140,Medium,01/02/02,Yes,37,2009,"Jan,Apr,Jul,Oct"
999,3,Wed,11/09/13,10385,777,Yes,Yes,No,No,D,Extended,Yes,15140,Far,01/02/02,Yes,37,2009,"Jan,Apr,Jul,Oct"
999,1,Mon,02/11/13,6987,598,Yes,No,No,Yes,D,Extended,Yes,15140,Far,01/02/02,Yes,37,2009,"Jan,Apr,Jul,Oct"
1000,4,Thu,20/02/14,6956,638,Yes,Yes,No,No,A,Extended,Yes,2230,Far,01/05/09,Yes,40,2014,"Jan,Apr,Jul,Oct"
1003,5,Fri,15/01/16,8685,926,Yes,Yes,No,No,A,Basic,Yes,170,Far,01/07/13,Yes,27,2013,"Jan,Apr,Jul,Oct"
1003,3,Wed,13/06/19,7670,803,Yes,Yes,No,No,A,Basic,Yes,170,Far,01/07/13,Yes,27,2013,"Jan,Apr,Jul,Oct"
1006,1,Mon,17/11/14,5911,839,Yes,No,No,No,C,Extended,Yes,3890,Far,01/11/06,Yes,5,2013,"Feb,May,Aug,Nov"
1009,6,Sat,09/02/13,3062,311,Yes,No,No,No,A,Basic,Yes,230,Far,01/07/04,Yes,10,2014,"Jan,Apr,Jul,Oct"
1009,4,Thu,13/04/18,3921,435,Yes,No,No,No,A,Basic,Yes,230,Far,01/07/04,Yes,10,2014,"Jan,Apr,Jul,Oct"
