Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
496,1,30/06/2014,"$13,682.00",1268,1,Active,0,0
541,6,04-06-2013,"$6,207.00",903,1,0,0,0
259,,10/03/2013,,2229,1,0,0,0
807,,08-06-2013,"$6,779.00",743,1,0,0,1
248,,02/10/2013,"$8,022.00",1223,1,0,0,0
1073,,02-09-2015,"$6,633.00",897,1,0,0,0
403,6,21/12/2013,"$7,635.00",758,1,0,0,0
297,3,10-08-2014,"$7,427.00",764,1,1,0,0
914,3,07-10-2013,"$7,013.00",895.0,1,0,0,1
212,3,"February 13, 2013","$4,761.00",,1,0,0,0
586,6,08/06/2013,"$15,248.00",2702,1,0,0,0
665,4,20/03/2014,"$7,803.00",1228,1,1,0,0
861,7,2014-11-09,$0.00,0,0,0,0,0
601,6,10-26-2013,"$4,307.00",421,1,0,0,0
972,7,08/09/2013,$0.00,0,0,0,0,0
56,3 day,,"$5,737.00",426,1,0,0,0
70,,13.07.28,$0.00,0,0,0,0,1
321,6,"February 02, 2013","$6,949.00",709,1,0,0,0
1036,7,13.04.21,$0.00,,0,0,0,0
950,,2013-02-19,,603,1,1,0,0
750,7,13.07.07,$0.00,0,0,0,0,0
365,3,13.03.20,"$5,137.00",578,1,Active,0,0
376,2,12/03/2013,"$6,528.00",855,1,0,0,0
1068,6,02-02-2013,"$5,227.00",366,1,0,0,0
946,1,15/09/2014,"$5,846.00",693,1,Active,0,0
909,1,07-20-2015,,1767,1,0,0,0
976,5,2014-01-24,"$7,232.00",758,1,Active,0,0
649,6,14.07.12,"$1,511.00",176,1,0,0,0
907,6,"April 25, 2015","$6,102.00",799,1,0,0,0
592,1,"June 02, 2014","$6,817.00",,1,Active,0,0
903,7,,$0.00,0,0,0,0,0
711,1 day,01/04/2013,$0.00,0,0,0,b,1
843,4,,"$11,256.00",1183,1,1,0,0
295,5,"July 25, 2014","$4,629.00",632,1,0,0,0
550,5 day,11/07/2014,,,1,0,0,0
105,2,,"$5,384.00",570,1,0,0,1
972,2,15.02.17,"$4,186.00",415,1,Active,0,0
970,3 day,2013-06-26,"$3,293.00",393,1,0,0,0
929,7,"November 02, 2014",$0.00,0,0,0,0,0
1017,1,04/05/2015,"$9,391.00",1172,1,1,0,0
819,3,2013-06-26,"$4,793.00",458,1,0,0,1
686,3,2013-03-06,"$7,000.00",853,1,Active,0,0
77,6,12-06-2014,"$8,548.00",726,1,0,0,0
1090,2,21/10/2014,"$7,488.00",927,1,1,0,1
290,2,"March 04, 2014","$12,772.00",1053,1,Active,0,0
301,,2014-09-17,"$5,602.00",603,1,1,0,0
189,5,2014-10-31,"$9,691.00",1010,1,0,0,1
1065,5,,"$4,451.00",540,1,1,0,0
525,3,13.11.06,"$9,279.00",807,1,1,0,0
337,5,13.08.09,"$4,368.00",373,1,0,0,1
888,7,19/07/2015,$0.00,,0,0,0,0
651,6,05-09-2015,"$8,010.00",935,1,0,0,0
670,5 day,13.09.06,"$5,291.00",648,1,0,0,1
849,4,11/07/2013,"$5,923.00",656,1,0,0,1
453,5,"December 27, 2013","$9,910.00",1086,1,0,0,1
888,7,03-30-2014,$0.00,0,0,0,0,0
402,3,14.10.15,,505,1,0,0,0
1049,5,"January 31, 2014","$4,086.00",655,1,0,0,0
342,4,09-12-2013,"$13,411.00",1036,1,Active,0,0
780,5,"March 07, 2014","$6,377.00",817,1,1,0,0
478,6,15/06/2013,"$4,602.00",493,1,0,0,0
588,4 day,2013-12-26,$0.00,0,0,0,c,1
509,2 day,"May 21, 2013","$5,599.00",566,1,0,0,0
268,7,14.09.14,$0.00,0,0,0,0,0
929,4,02-20-2014,"$5,195.00",712,1,1,0,0
1082,7,"January 12, 2014",$0.00,0,0,0,0,0
797,3 day,"September 18, 2013","$2,343.00",,1,0,0,0
806,2,13.04.30,,,1,Active,0,0
142,5,"May 09, 2014","$5,603.00",691,1,1,0,0
45,3,11/12/2013,"$4,247.00",335,1,0,0,0
33,7,15.02.01,$0.00,0,0,0,0,0
1080,6,2013-06-22,"$9,414.00",753,1,0,0,0
929,7,,$0.00,0,0,0,0,0
703,,2013-11-16,"$2,629.00",260,1,0,0,0
881,3,11-12-2014,"$4,901.00",,1,Active,0,0
561,,27/05/2015,"$6,000.00",616,1,0,0,0
303,7,"December 29, 2013",,0,0,0,0,0
1046,5,14.05.16,"$7,662.00",659,1,0,0,0
762,2,26/05/2015,"$4,307.00",430,1,0,0,1
530,1,11-25-2013,"$3,268.00",427,1,0,0,0
599,7,08-17-2014,$0.00,0,0,0,0,0
427,,"April 18, 2013","$5,967.00",642,1,0,0,0
73,7,"October 12, 2014",$0.00,0,0,0,0,0
819,1,13.08.05,"$7,234.00",736,1,0,0,0
59,7,14/07/2013,$0.00,0,0,0,0,0
278,5,2014-10-10,"$7,878.00",860,1,Active,0,0
143,5,13.05.03,"$7,590.00",679,1,Active,0,0
126,4,2013-08-29,"$14,504.00",583,1,Active,0,1
479,6,2015-03-14,"$6,589.00",721,1,0,0,0
956,5,"August 15, 2014","$3,167.00",443,1,0,0,1
829,6,13.11.16,"$6,018.00",909,1,0,0,0
499,1,06-29-2015,"$7,602.00",877,1,1,0,0
427,6,31/08/2013,"$5,724.00",609,1,0,0,0
1115,1,"November 10, 2014","$7,704.00",522.0,1,Active,0,0
974,3,,"$13,720.00",1747,1,1,0,0
632,7,11/08/2013,,0,0,0,0,0
997,6,09/05/2015,"$5,406.00",440,1,0,0,0
455,6,03-01-2014,"$9,879.00",592,1,0,0,0
997,2,"December 24, 2013","$3,157.00",309,1,0,0,1
965,3,01-15-2014,"$6,703.00",,1,0,0,0
159,3,"March 13, 2013","$5,195.00",564,1,0,0,0
690,6,01-12-2013,"$4,629.00",695,1,0,0,0
452,3,11-26-2014,"$5,815.00",500,1,Active,0,0
247,6,03-16-2013,"$8,526.00",705,1,0,0,0
697,7,13.03.10,$0.00,0,0,0,0,0
828,3,"May 15, 2013","$4,874.00",547,1,1,0,1
419,3 day,2014-10-08,"$6,077.00",984,1,Active,0,0
3,4,2014-10-23,"$7,177.00",788,1,Active,0,0
59,1,23/06/2014,"$4,894.00",,1,0,0,0
726,6,13.05.25,"$4,678.00",502,1,0,0,0
631,4,"January 10, 2013","$5,212.00",,1,Active,0,0
404,4,12/03/2015,"$4,070.00",609,1,0,0,0
51,2,"January 14, 2014","$4,556.00",,1,0,0,0
1096,3,13.03.06,"$4,527.00",,1,Active,0,0
615,3,15.07.29,,1242,1,Active,0,1
378,5,02-21-2014,"$6,088.00",885,1,Active,0,0
909,7,12/01/2014,$0.00,0,0,0,0,0
694,6,15.04.25,"$8,705.00",837,1,0,0,0
333,2,,"$13,771.00",1628,1,Active,0,0
337,2,11-19-2013,"$5,191.00",383,1,1,0,0
189,3,13.05.22,"$6,893.00",718,1,0,0,0
761,5,06-12-2015,"$7,804.00",926,1,0,0,0
1076,5,2013-01-04,"$3,088.00",500,1,0,0,1
527,1,"December 01, 2014","$15,952.00",1232,1,Active,0,0
1069,2,05/08/2014,"$7,158.00",839,1,1,0,1
750,2,03/09/2013,,276,1,0,0,1
214,3,2014-04-09,"$7,136.00",582,1,0,0,0
561,7,30/06/2013,$0.00,,0,0,0,0
323,2,2014-12-16,"$11,199.00",807.0,1,Active,0,0
322,1,05-12-2014,"$4,095.00",570,1,0,0,0
281,3,,"$4,207.00",442,1,0,0,0
6,4,09-05-2013,"$5,564.00",,1,0,0,0
1082,,09-07-2014,$0.00,0.0,0,0,0,0
226,4,19/03/2015,"$7,507.00",721,1,Active,0,0
863,7,13.03.24,$0.00,0,0,0,0,0
81,2,2013-02-12,"$3,730.00",337,1,0,0,1
233,2,"April 09, 2013","$9,409.00",1079,1,1,0,0
484,3,01-29-2014,"$5,790.00",,1,0,0,0
662,5,19/06/2015,"$10,824.00",866,1,1,0,0
364,,13.05.19,$0.00,0,0,0,0,0
164,3,20/11/2013,"$6,014.00",616,1,1,0,0
475,7,"April 26, 2015",$0.00,0,0,0,0,0
407,7,05-18-2014,,0,0,0,0,0
1001,1,09-30-2013,"$6,615.00",773,1,0,0,0
894,5,"March 15, 2013","$7,611.00",1088.0,1,0,0,0
590,1,14.12.29,"$4,491.00",365,1,0,0,1
811,1,14.06.30,"$5,977.00",842,1,1,0,0
51,7,01-13-2013,$0.00,0,0,0,0,0
176,5,"February 28, 2014","$5,778.00",705,1,0,0,0
988,2,17/02/2015,"$4,340.00",684,1,Active,0,0
458,1,07-14-2014,"$9,219.00",812,1,1,0,0
376,4,07/02/2013,"$9,210.00",1070,1,1,0,1
124,5,2013-03-22,,705.0,1,1,0,0
5,1,15.05.18,"$7,173.00",707,1,1,0,0
510,6,08-30-2014,"$5,578.00",,1,0,0,0
524,6,03-21-2015,"$6,202.00",694,1,0,0,0
1039,3,13.11.27,"$7,658.00",1013,1,0,0,0
196,6,18/04/2015,"$3,294.00",498.0,1,0,0,0
1047,3,15.06.10,"$4,135.00",461,1,0,0,0
101,6,"October 26, 2013","$5,706.00",710,1,0,0,0
854,7,02-01-2015,$0.00,0,0,0,0,0
519,5,05-10-2013,"$5,818.00",,1,0,0,1
945,5,25/10/2013,"$4,143.00",538.0,1,1,0,0
535,3 day,2015-01-28,"$8,112.00",884,1,1,0,0
356,6,2015-05-23,"$7,136.00",535,1,0,0,0
1022,,13.10.30,"$5,936.00",729,1,0,0,1
979,6,2014-02-22,"$4,481.00",555,1,0,0,0
508,3,"June 19, 2013","$5,512.00",501.0,1,1,0,0
915,5,2015-07-10,"$6,382.00",530,1,0,0,0
53,2,09-23-2014,"$3,878.00",466,1,0,0,0
561,2,13.10.29,"$5,599.00",608,1,0,0,1
733,1 day,08-26-2013,"$14,149.00",3237,1,Active,0,1
131,3,13.03.20,"$5,935.00",,1,1,0,0
732,2,01/04/2014,"$5,752.00",620,1,1,0,0
715,4,2014-07-17,"$7,162.00",,1,Active,0,0
51,1,2015-07-20,"$7,202.00",500,1,0,0,0
949,3,15.05.13,"$5,224.00",,1,0,0,0
878,1,14.06.16,"$13,289.00",1086,1,1,0,0
1024,4,"October 02, 2014","$7,451.00",930,1,Active,0,0
560,7,01/12/2013,$0.00,0,0,0,0,0
308,3,21/08/2013,"$7,467.00",866,1,0,0,1
1065,7,2014-04-13,$0.00,0,0,0,0,0
153,1,13.04.29,"$11,093.00",861.0,1,1,0,0
755,5,13.10.25,"$10,304.00",862,1,1,0,1
614,1,03-09-2015,"$6,312.00",936,1,0,0,0
199,3,03/09/2014,"$9,194.00",695,1,1,0,1
661,,06-24-2014,"$5,494.00",,1,0,0,0
910,5,11-22-2013,"$6,086.00",649,1,1,0,0
400,4,01/08/2013,"$9,343.00",1312,1,1,0,1
907,2,2013-11-26,"$6,147.00",834,1,0,0,0
862,3,07-02-2014,"$9,304.00",1181,1,1,0,0
551,6,13.09.14,"$4,667.00",810,1,0,0,0
186,2,01-01-2013,$0.00,0,0,0,a,1
430,3,2015-07-01,"$8,922.00",655,1,1,0,0
927,4,06-04-2015,,0.0,0,1,a,0
706,1,10-14-2013,"$4,319.00",430,1,0,0,0
1078,6,2014-07-12,"$5,579.00",471,1,0,0,0
118,7,"September 22, 2013",$0.00,0,0,0,0,0
504,5,2013-07-12,"$5,932.00",854,1,0,0,1
145,6,23/05/2015,"$6,683.00",1030,1,0,0,0
181,6,20/07/2013,"$3,457.00",,1,0,0,0
749,7,"January 26, 2014",$0.00,,0,0,0,0
733,1,13.05.13,"$16,152.00",3529,1,1,0,0
253,5,02/08/2013,"$5,699.00",663,1,1,0,1
40,6,2014-08-02,"$5,544.00",785,1,0,0,0
597,6,27/12/2014,"$3,667.00",547.0,1,0,0,0
243,1,,"$10,144.00",1173,1,1,0,0
671,6,2015-02-07,"$6,132.00",540,1,0,0,0
475,4 day,"August 22, 2013","$4,684.00",828,1,0,0,1
862,5,13/12/2013,"$10,614.00",,1,0,0,0
96,7,2014-09-28,$0.00,0,0,0,0,0
1107,4,15.04.16,"$6,267.00",682,1,1,0,0
555,5 day,08/05/2015,"$5,472.00",439,1,1,0,0
149,5,02-21-2014,"$6,031.00",520,1,Active,0,0
553,6,2014-08-23,"$8,419.00",823,1,0,0,0
487,4,09-18-2014,"$6,992.00",641,1,Active,0,0
953,3,"February 18, 2015","$5,580.00",,1,Active,0,0
770,6,2014-05-17,"$3,688.00",476,1,0,0,0
579,1,2015-02-02,"$11,680.00",,1,Active,0,0
347,4,"June 04, 2015",$0.00,0,0,1,a,1
309,4,2013-11-07,"$7,286.00",596,1,1,0,0
744,7,2014-02-09,$0.00,0,0,0,0,0
744,6,2013-03-09,"$6,975.00",820,1,0,0,0
721,5,2015-04-24,"$6,661.00",692,1,0,0,0
805,4,10/04/2014,"$4,018.00",429,1,0,0,0
545,1,14.03.10,"$8,144.00",957,1,0,0,0
247,4,2014-07-24,"$6,804.00",582,1,0,0,0
769,4,04-30-2015,"$18,177.00",4510,1,Active,0,0
1026,6,21/06/2014,"$6,656.00",,1,0,0,0
615,6,2013-05-25,"$8,956.00",1198,1,0,0,0
235,1,2014-11-17,"$5,440.00",506,1,0,0,0
969,5,"January 31, 2014","$3,125.00",528,1,0,0,0
825,3,2015-01-28,"$6,325.00",618.0,1,1,0,0
380,3,15/04/2015,"$15,717.00",1495,1,Active,0,0
512,1,06-03-2013,"$5,454.00",1328,1,Active,0,0
491,,13.11.25,"$7,450.00",522,1,0,0,0
656,2,"June 10, 2014","$3,235.00",,1,0,0,0
863,,04-03-2015,$0.00,0,0,Active,b,1
413,7,2015-01-25,$0.00,0,0,0,0,0
252,6,09-20-2014,"$8,370.00",710,1,0,0,0
329,5,"June 27, 2014","$6,071.00",611,1,0,0,0
1055,5,11-15-2013,"$6,561.00",909,1,0,0,0
281,7,13.06.23,$0.00,0,0,0,0,0
703,1,23/06/2014,"$3,052.00",345,1,0,0,0
692,6,2013-04-27,,532,1,0,0,0
750,6,,"$5,025.00",421,1,0,0,0
214,4,09/10/2014,"$9,263.00",668,1,1,0,1
622,,05/08/2014,"$4,378.00",383,1,1,0,1
1043,5,"February 07, 2014",,1213,1,1,0,1
852,1,,"$3,883.00",595.0,1,0,0,0
408,3,,"$3,428.00",390,1,0,0,0
303,2,,"$7,953.00",834,1,Active,0,0
1099,3,05-14-2014,"$5,987.00",827,1,0,0,0
116,3,2015-05-13,"$7,823.00",799,1,0,0,0
1047,3,14.02.19,"$4,596.00",523,1,1,0,0
305,7,23/02/2014,$0.00,0,0,0,0,0
965,5,04-26-2013,"$7,314.00",812,1,1,0,0
125,7,2015-05-03,$0.00,0,0,0,0,0
73,4,"October 17, 2013","$3,196.00",403,1,0,0,1
896,4,2013-11-21,"$6,731.00",1115,1,1,0,0
828,3,09-10-2014,"$4,139.00",568,1,0,0,0
901,6,06-20-2015,"$4,669.00",436,1,0,0,0
829,3,09/10/2013,"$5,947.00",789,1,Active,0,0
49,3,2014-08-27,"$5,565.00",482,1,0,0,1
136,1,02-11-2013,"$3,495.00",303,1,0,0,1
1056,7,2014-01-12,$0.00,0,0,0,0,0
322,3,14.06.04,"$5,792.00",635,1,Active,0,0
215,5 day,"July 24, 2015","$4,966.00",423,1,0,0,0
625,4,13/06/2013,"$5,090.00",505,1,0,0,0
523,5,03-28-2014,"$11,745.00",,1,0,0,0
494,7,"May 26, 2013","$7,277.00",,1,0,0,0
535,1,02/02/2015,"$10,591.00",1060,1,Active,0,0
607,7,2014-03-23,$0.00,,0,0,0,0
335,7,2014-07-13,"$8,029.00",1509,1,0,0,0
973,2,"June 02, 2015","$9,594.00",1015,1,1,0,0
262,6,08/11/2014,"$15,203.00",2522,1,0,0,0
1016,7,14.05.04,$0.00,,0,0,0,0
444,4,06-20-2013,"$9,954.00",1126,1,1,0,0
202,1,15.07.27,"$8,503.00",645,1,1,0,1
553,7,14.03.09,$0.00,0,0,0,0,0
812,3,12-17-2014,"$8,814.00",905,1,1,0,0
895,4 day,30/07/2015,"$12,002.00",1012,1,Active,0,1
1030,3,2015-04-29,"$4,697.00",408,1,1,0,0
124,4,"July 24, 2014","$3,446.00",434,1,0,0,1
567,5,09-20-2013,"$3,856.00",560,1,0,0,0
934,6,14.11.29,"$6,079.00",,1,0,0,0
501,4,13.03.14,"$4,638.00",550,1,0,0,0
795,7,14.09.07,$0.00,0,0,0,0,0
453,5,2014-07-04,"$7,196.00",848.0,1,1,0,0
1053,2,14.04.29,,,1,Active,0,0
979,6,2015-01-17,"$4,894.00",583,1,0,0,0
234,1 day,2015-07-06,"$9,921.00",984,1,0,0,1
85,6,14.02.08,"$4,890.00",710,1,0,0,0
89,7,11/08/2013,$0.00,0,0,0,0,0
403,3,2013-08-07,"$6,668.00",682.0,1,0,0,1
871,2,13.04.02,"$5,138.00",407,1,0,0,1
1003,5,15.01.16,"$8,685.00",926,1,1,0,0
382,1,2013-08-12,"$11,052.00",781,1,Active,0,1
818,4,23/07/2015,"$5,160.00",603,1,0,0,0
248,2,"April 01, 2014","$9,252.00",1187,1,1,0,0
526,6,2014-04-26,"$6,195.00",950,1,0,0,0
760,7,14.05.25,$0.00,0,0,0,0,0
529,,"December 17, 2013","$14,443.00",1102,1,Active,0,0
639,7,"February 22, 2015",$0.00,0,0,0,0,0
639,4 day,16/07/2015,"$4,718.00",465,1,1,0,1
762,7,10-27-2013,$0.00,0,0,0,0,0
407,2,2015-04-28,"$4,515.00",316,1,1,0,0
855,6,13.07.13,"$3,436.00",392,1,0,0,0
13,2,"April 23, 2013","$5,697.00",431,1,1,0,0
1050,5,25/10/2013,"$8,110.00",575,1,1,0,1
481,6,16/02/2013,"$4,639.00",473,1,0,0,0
210,7,10/11/2013,$0.00,0,0,0,0,0
447,6,08-17-2013,"$4,747.00",576,1,0,0,0
864,7,09-22-2013,$0.00,0,0,0,0,0
388,2,05-20-2014,"$11,896.00",1209,1,1,0,0
500,7,,$0.00,0,0,0,0,0
268,2,13.10.15,"$3,802.00",484,1,0,0,1
1014,3,"October 30, 2013","$12,277.00",1354,1,0,0,1
1043,4,17/07/2014,"$7,273.00",1011,1,Active,0,0
538,3,03-06-2013,"$4,077.00",616,1,1,0,0
288,,2013-02-04,"$5,817.00",372,1,1,0,0
34,5,09/08/2013,"$6,820.00",942,1,0,0,0
496,3,"March 19, 2014","$8,542.00",882,1,1,0,0
334,5,10-17-2014,"$3,889.00",462,1,0,0,1
15,6,2013-03-09,"$5,963.00",633,1,0,0,0
208,6,14.03.08,"$2,673.00",421,1,0,0,0
817,1,"March 11, 2013","$22,310.00",3307,1,0,0,0
574,7,"February 02, 2014",$0.00,0.0,0,0,0,0
566,5,11-14-2014,"$6,085.00",667,1,1,0,0
433,,"June 19, 2013","$5,664.00",658.0,1,1,0,0
459,1 day,11-04-2013,"$12,273.00",1369,1,Active,0,0
934,2,06-30-2015,"$12,048.00",914,1,1,0,1
432,6,,"$6,412.00",814,1,0,0,0
471,,,"$7,554.00",,1,0,0,0
70,6,04/04/2015,"$7,661.00",,1,0,0,1
420,5 day,13.02.01,"$3,216.00",299,1,0,0,0
173,5,03-21-2014,"$8,015.00",992,1,1,0,0
811,4,06/02/2014,,700,1,1,0,0
179,5,2014-06-13,"$6,552.00",909,1,0,0,0
772,5,14.10.03,$0.00,0,0,1,a,0
661,4,2015-07-02,"$8,735.00",621,1,1,0,0
336,7,05/05/2013,$0.00,0,0,0,0,0
353,5,2015-01-02,"$5,129.00",1124,1,0,0,1
826,7,"September 21, 2014",,,0,0,0,0
834,1,13.07.08,"$4,966.00",649,1,0,0,1
963,1,29/07/2013,"$17,596.00",,1,Active,0,1
861,1,11/02/2013,$0.00,0,0,0,0,0
893,,2013-11-13,"$5,632.00",783,1,0,0,0
122,6,2013-03-23,"$5,827.00",750,1,0,0,0
398,6,,"$3,837.00",516,1,0,0,0
142,7,16/02/2014,$0.00,0,0,0,0,0
731,,2015-06-25,"$7,291.00",813,1,0,0,0
157,2,30/09/2014,"$12,111.00",1166.0,1,1,0,0
663,4,2014-07-10,"$5,085.00",,1,0,0,0
485,4,15.02.26,"$3,247.00",331,1,0,0,0
1063,7,08/03/2015,$0.00,0,0,0,0,0
42,2,12/05/2015,"$9,237.00",,1,0,0,0
336,2,2013-05-28,"$17,694.00",2301,1,Active,0,0
872,4,2015-02-26,"$7,064.00",732,1,0,0,0
443,,"July 25, 2014","$4,724.00",477.0,1,0,0,1
1033,4,2013-05-30,"$15,033.00",,1,Active,0,0
694,4,15/05/2014,"$6,085.00",671,1,0,0,0
600,4,04-23-2015,"$5,283.00",529,1,0,0,0
610,5,"August 08, 2014","$4,501.00",,1,Active,0,1
1108,3,,"$6,187.00",587,1,1,0,1
907,4,2013-12-26,$0.00,0,0,0,c,1
21,1,2013-01-07,"$9,580.00",754,1,1,0,0
279,4,13.07.25,,486,1,0,0,0
1057,1,2014-11-10,"$7,688.00",710,1,Active,0,0
11,5,14.04.11,"$7,547.00",1132,1,0,0,0
139,4,03-14-2013,"$5,000.00",475,1,0,0,0
506,4,2015-03-19,"$7,194.00",809,1,1,0,0
709,6,"February 02, 2013",,460.0,1,0,0,0
498,7,13.05.05,,0,0,0,0,0
194,6,13.08.17,"$3,427.00",336.0,1,0,0,0
928,3,10/06/2015,"$5,176.00",489,1,0,0,0
573,5,"January 10, 2014","$5,335.00",421.0,1,Active,0,0
293,4 day,30/01/2014,"$4,956.00",718,1,0,0,0
325,5,05/04/2013,"$5,636.00",618,1,0,0,1
502,,,,2160,1,Active,0,0
8,4,15.03.05,"$8,282.00",939,1,1,0,0
250,4,11-21-2013,"$7,695.00",632,1,Active,0,0
240,6,15.07.11,"$4,269.00",402,1,0,0,0
1061,2,27/01/2015,"$7,795.00",564,1,Active,0,0
817,6,"June 08, 2013","$16,038.00",2723,1,0,0,0
984,5,"January 23, 2015","$4,518.00",613,1,0,0,0
772,7,15/02/2015,$0.00,0,0,0,0,0
516,2,09/07/2013,"$4,494.00",666,1,0,0,0
706,5,27/09/2013,"$6,027.00",572,1,Active,0,0
392,7,09/06/2013,$0.00,0,0,0,0,0
146,3,2014-06-04,"$8,915.00",,1,Active,0,0
474,1,25/02/2013,"$5,595.00",608,1,0,0,0
671,5,02/01/2015,"$5,794.00",503,1,0,0,1
400,2,10-01-2013,"$6,864.00",1064,1,0,0,0
481,4,13.07.18,"$4,163.00",397,1,1,0,1
1106,5,"November 15, 2013","$4,247.00",545,1,0,0,0
513,1,09-02-2013,"$15,967.00",1895,1,0,0,0
676,2,28/04/2015,"$9,270.00",2001,1,Active,0,0
761,4,28/03/2013,"$14,383.00",,1,1,0,1
872,6,2013-10-19,"$6,778.00",644,1,0,0,0
374,7,12-15-2013,$0.00,,0,0,0,0
626,5,14.11.21,"$8,694.00",806,1,0,0,0
685,4,14.06.05,"$6,704.00",586,1,Active,0,0
456,4,02-20-2014,"$5,773.00",898,1,Active,0,0
1051,3,,"$12,987.00",1158,1,0,0,0
619,4,26/12/2013,$0.00,0,0,0,c,1
28,4,13/11/2014,"$4,567.00",529,1,1,0,0
209,7,22/12/2013,,300,1,0,0,0
1004,4,05/03/2015,"$5,739.00",463,1,Active,0,0
206,4,02-14-2013,"$7,008.00",896,1,0,0,0
246,4,24/04/2014,"$6,060.00",872,1,0,0,0
287,1,13.05.06,"$8,047.00",834,1,0,0,0
677,5 day,13.09.13,"$9,392.00",722,1,Active,0,0
768,2 day,14/04/2015,"$17,404.00",1543,1,1,0,1
543,6,06-27-2015,"$1,590.00",142,1,0,0,0
307,5,22/11/2013,"$3,534.00",376,1,Active,0,0
104,4,"October 30, 2014","$8,656.00",1150,1,0,0,1
918,4,,"$5,804.00",628,1,Active,0,0
1015,4,23/05/2013,"$4,835.00",464,1,0,0,0
202,6,13.11.23,"$5,916.00",512,1,0,0,0
416,7,20/04/2014,$0.00,0,0,0,0,0
958,6,,"$4,533.00",539,1,0,0,0
1025,,"May 08, 2013","$7,908.00",1008,1,0,0,0
510,4,14.07.10,"$7,679.00",834,1,0,0,1
77,6,03-23-2013,"$8,143.00",699,1,0,0,0
1106,5,20/03/2015,"$5,316.00",592,1,Active,0,0
526,,02-06-2015,"$9,875.00",1327,1,Active,0,1
457,6,04-18-2015,"$5,626.00",557,1,0,0,0
610,7,02-10-2013,$0.00,0,0,0,0,0
334,7,"June 23, 2013",$0.00,0,0,0,0,0
1097,4,03-14-2013,"$8,978.00",2432,1,0,0,0
1017,4 day,"August 14, 2014","$5,637.00",884,1,0,0,1
225,4,13.04.25,"$4,435.00",,1,Active,0,0
407,3,"July 24, 2013","$2,834.00",255,1,0,0,0
950,1,18/11/2013,"$8,591.00",754,1,Active,0,0
133,7,14.02.23,$0.00,0,0,0,0,0
667,3,01/01/2014,$0.00,0,0,0,a,1
1009,7,"February 09, 2014",$0.00,0,0,0,0,0
853,3,,"$8,254.00",972,1,0,0,0
213,1,"March 02, 2015","$12,387.00",812,1,Active,0,0
188,4,2015-02-12,"$3,539.00",352,1,0,0,0
302,7,11-16-2014,$0.00,0,0,0,0,0
398,2,2013-09-10,"$5,689.00",619,1,1,0,0
379,6,"June 01, 2013","$3,210.00",398,1,0,0,0
30,,07-10-2015,"$3,297.00",520,1,0,0,1
374,1,"December 02, 2013","$12,502.00",,1,1,0,0
1071,6,06-06-2015,"$4,672.00",,1,0,0,0
252,5,03-14-2014,"$8,170.00",742,1,0,0,0
795,7,2015-07-26,$0.00,,0,0,0,0
357,4,2015-02-26,"$5,777.00",829,1,0,0,0
1059,1,2013-10-14,"$6,798.00",1102,1,0,0,0
3,1,"August 11, 2014","$6,114.00",757,1,0,0,1
532,7 day,16/02/2014,$0.00,0,0,0,0,0
263,6 day,"September 14, 2013","$4,616.00",428,1,0,0,0
998,4,04-23-2015,"$3,830.00",475,1,0,0,0
1023,2,"July 02, 2013","$7,089.00",654,1,1,0,0
351,7,14.04.13,$0.00,0,0,0,0,0
1103,5,13.07.12,"$3,666.00",280,1,0,0,1
81,7,"April 19, 2015",$0.00,0,0,0,0,0
504,7,2014-11-09,$0.00,0,0,0,0,0
47,7,22/03/2015,$0.00,0,0,0,0,0
1081,2,2014-11-11,"$9,136.00",1294,1,1,0,0
947,2,26/03/2013,"$9,545.00",1155,1,1,0,1
937,1,2013-06-17,,753,1,Active,0,0
888,5,"February 07, 2014","$8,966.00",832,1,1,0,0
701,3,"September 18, 2013","$3,228.00",446,1,0,0,0
189,7,14.05.25,$0.00,0,0,0,0,0
924,1,03-17-2014,"$7,228.00",626,1,Active,0,0
691,,2014-05-18,$0.00,,0,0,0,0
644,4,11-14-2013,"$7,108.00",826,1,0,0,0
1066,7,"April 07, 2013",$0.00,0,0,0,0,0
737,3,2015-03-18,"$6,836.00",979,1,Active,0,0
169,,06-15-2015,"$8,248.00",664,1,1,0,0
888,6,"December 27, 2014","$8,739.00",880,1,0,0,0
695,,12-26-2014,$0.00,0,0,0,c,1
1094,2,13.04.09,"$4,088.00",342,1,1,0,0
417,1,07-21-2014,,705,1,0,0,1
887,4,2015-04-30,"$9,782.00",782,1,Active,0,0
32,6,02-02-2013,"$2,149.00",274,1,0,0,0
437,7,,$0.00,0,0,0,0,0
739,3,2015-07-08,"$10,053.00",819,1,0,0,0
841,1,"December 30, 2013","$4,214.00",577,1,0,0,1
519,1,"February 10, 2014","$3,933.00",439,1,0,0,0
365,7 day,"June 16, 2013",$0.00,0,0,0,0,0
642,1,22/04/2013,"$3,944.00",512,1,Active,0,0
991,3,13.05.08,"$6,083.00",621,1,0,0,0
245,3,"October 02, 2013","$8,798.00",1069,1,0,0,0
169,,,"$8,644.00",,1,1,0,0
228,4,2013-01-24,"$6,855.00",517,1,1,0,0
1026,7,12-22-2013,$0.00,0,0,0,0,0
140,3 day,15.03.25,"$6,289.00",909,1,0,0,0
493,1,2015-02-16,"$8,292.00",802,1,Active,0,0
779,3,,"$4,692.00",524,1,0,0,0
